time,open,high,low,close,vol
2021-03-31 13:19:00,58737.0,58737.5,58737.0,58737.0,352448.0
2021-03-31 13:20:00,58737.0,58737.5,58737.0,58737.5,216348.0
2021-03-31 13:21:00,58737.5,58737.0,58694.5,58695.0,1218262.0
2021-03-31 13:22:00,58695.0,58695.0,58694.0,58694.0,151520.0
2021-03-31 13:23:00,58694.0,58694.5,58694.0,58694.5,1016488.0
2021-03-31 13:24:00,58694.5,58694.5,58678.0,58678.0,1985946.0
2021-03-31 13:25:00,58678.0,58678.0,58677.5,58677.5,274286.0
2021-03-31 13:26:00,58677.5,58678.0,58677.5,58678.0,131011.0
2021-03-31 13:27:00,58678.0,58678.0,58668.0,58668.5,128414.0
2021-03-31 13:28:00,58668.5,58668.5,58668.0,58668.0,3697.0
2021-03-31 13:29:00,58668.0,58673.0,58668.0,58673.0,3869094.0
2021-03-31 13:30:00,58673.0,58673.0,58645.5,58645.5,2605753.0
2021-03-31 13:31:00,58645.5,58703.0,58640.0,58702.5,4096782.0
2021-03-31 13:32:00,58702.5,58719.0,58702.5,58718.5,172333.0
2021-03-31 13:33:00,58718.5,58719.0,58572.0,58656.5,11599958.0
2021-03-31 13:34:00,58656.5,58657.0,58633.5,58640.0,941457.0
2021-03-31 13:35:00,58640.0,58718.0,58639.5,58717.5,1594059.0
2021-03-31 13:36:00,58717.5,58718.0,58683.5,58683.5,1749853.0
2021-03-31 13:37:00,58683.5,58683.0,58634.0,58634.0,1655923.0
2021-03-31 13:38:00,58634.0,58666.5,58634.0,58666.0,134175.0
2021-03-31 13:39:00,58666.0,58700.0,58666.0,58700.0,1110779.0
2021-03-31 13:40:00,58700.0,58700.0,58649.0,58649.0,1843193.0
2021-03-31 13:41:00,58649.0,58644.5,58644.0,58644.5,140866.0
2021-03-31 13:42:00,58644.5,58644.5,58644.0,58644.5,4711.0
2021-03-31 13:43:00,58644.5,58644.0,58644.0,58644.0,10000.0
2021-03-31 13:44:00,58644.0,58668.5,58644.0,58668.5,1223860.0
2021-03-31 13:45:00,58668.5,58702.5,58668.0,58702.5,761743.0
2021-03-31 13:46:00,58702.5,58770.0,58702.5,58770.0,1470482.0
2021-03-31 13:47:00,58770.0,58825.0,58770.0,58807.5,3119516.0
2021-03-31 13:48:00,58807.5,58807.5,58787.0,58787.5,1086536.0
2021-03-31 13:49:00,58787.5,58792.0,58787.0,58792.0,335623.0
2021-03-31 13:50:00,58792.0,58792.0,58791.5,58792.0,341465.0
2021-03-31 13:51:00,58792.0,58792.0,58792.0,58792.0,15030.0
2021-03-31 13:52:00,58792.0,58796.5,58791.5,58796.5,348548.0
2021-03-31 13:53:00,58796.5,58796.5,58796.5,58796.5,300.0
2021-03-31 13:54:00,58796.5,58829.5,58796.5,58817.0,2759067.0
2021-03-31 13:55:00,58817.0,58817.0,58816.5,58817.0,263253.0
2021-03-31 13:56:00,58817.0,58817.0,58816.5,58816.5,218361.0
2021-03-31 13:57:00,58816.5,58817.0,58806.0,58806.5,604437.0
2021-03-31 13:58:00,58806.5,58806.5,58806.0,58806.0,43467.0
2021-03-31 13:59:00,58806.0,58806.5,58797.0,58797.5,904878.0
2021-03-31 14:00:00,58797.5,58797.5,58738.0,58738.0,1496313.0
2021-03-31 14:01:00,58738.0,58737.5,58737.0,58737.0,394213.0
2021-03-31 14:02:00,58737.0,58737.5,58737.0,58737.0,58755.0
2021-03-31 14:03:00,58737.0,58737.5,58737.0,58737.5,645616.0
2021-03-31 14:04:00,58737.5,58737.5,58737.0,58737.5,104569.0
2021-03-31 14:05:00,58737.5,58737.5,58701.5,58701.5,1828983.0
2021-03-31 14:06:00,58701.5,58702.0,58701.5,58702.0,110978.0
2021-03-31 14:07:00,58702.0,58702.0,58677.5,58677.5,3406125.0
2021-03-31 14:08:00,58677.5,58678.0,58678.0,58678.0,55500.0
2021-03-31 14:09:00,58678.0,58702.0,58677.5,58701.5,942733.0
2021-03-31 14:10:00,58701.5,58702.0,58701.5,58701.5,25090.0
2021-03-31 14:11:00,58701.5,58703.0,58702.0,58703.0,66744.0
2021-03-31 14:12:00,58703.0,58737.5,58702.5,58737.5,1595802.0
2021-03-31 14:13:00,58737.5,58750.0,58737.0,58750.0,280026.0
2021-03-31 14:14:00,58750.0,58750.0,58708.0,58708.0,2578388.0
2021-03-31 14:15:00,58708.0,58707.5,58680.0,58680.5,1074025.0
2021-03-31 14:16:00,58680.5,58680.5,58668.0,58668.5,484391.0
2021-03-31 14:17:00,58668.5,58668.0,58661.0,58661.0,320966.0
2021-03-31 14:18:00,58661.0,58661.0,58640.0,58640.0,945613.0
2021-03-31 14:19:00,58640.0,58640.5,58640.0,58640.5,6858.0
2021-03-31 14:20:00,58640.5,58640.5,58640.0,58640.5,2486.0
2021-03-31 14:21:00,58640.5,58640.5,58640.0,58640.5,88283.0
2021-03-31 14:22:00,58640.5,58668.5,58640.5,58668.0,1622366.0
2021-03-31 14:23:00,58668.0,58668.5,58668.0,58668.0,16239.0
2021-03-31 14:24:00,58668.0,58668.5,58668.0,58668.0,508982.0
2021-03-31 14:25:00,58668.0,58668.0,58668.0,58668.0,789650.0
2021-03-31 14:26:00,58668.0,58703.0,58668.5,58702.5,1558382.0
2021-03-31 14:27:00,58702.5,58703.0,58702.5,58703.0,29238.0
2021-03-31 14:28:00,58703.0,58703.0,58680.0,58680.5,2261226.0
2021-03-31 14:29:00,58680.5,58680.5,58680.5,58680.5,1651.0
2021-03-31 14:30:00,58680.5,58680.5,58650.0,58650.0,848126.0
2021-03-31 14:31:00,58650.0,58648.0,58647.5,58648.0,526433.0
2021-03-31 14:32:00,58648.0,58669.5,58647.5,58669.5,1446370.0
2021-03-31 14:33:00,58669.5,58677.5,58677.0,58677.0,85106.0
2021-03-31 14:34:00,58677.0,58677.5,58677.0,58677.0,68189.0
2021-03-31 14:35:00,58677.0,58677.5,58668.0,58668.5,1938044.0
2021-03-31 14:36:00,58668.5,58668.5,58668.0,58668.5,171775.0
2021-03-31 14:37:00,58668.5,58668.5,58668.0,58668.0,57711.0
2021-03-31 14:38:00,58668.0,58668.5,58668.0,58668.5,304754.0
2021-03-31 14:39:00,58668.5,58668.5,58655.5,58655.5,605184.0
2021-03-31 14:40:00,58655.5,58656.0,58655.5,58655.5,50737.0
2021-03-31 14:41:00,58655.5,58655.5,58633.5,58634.0,1043913.0
2021-03-31 14:42:00,58634.0,58634.0,58633.5,58634.0,223416.0
2021-03-31 14:43:00,58634.0,58634.0,58633.5,58633.5,367463.0
2021-03-31 14:44:00,58633.5,58634.0,58609.0,58609.0,895130.0
2021-03-31 14:45:00,58609.0,58655.5,58609.0,58655.5,2978627.0
2021-03-31 14:46:00,58655.5,58660.0,58655.5,58660.0,463661.0
2021-03-31 14:47:00,58660.0,58660.0,58633.5,58634.0,1604118.0
2021-03-31 14:48:00,58634.0,58634.0,58633.5,58633.5,130548.0
2021-03-31 14:49:00,58633.5,58634.0,58633.5,58634.0,136561.0
2021-03-31 14:50:00,58634.0,58721.0,58634.0,58720.5,1724852.0
2021-03-31 14:51:00,58720.5,58757.5,58720.5,58757.0,806749.0
2021-03-31 14:52:00,58757.0,58757.5,58757.0,58757.0,723045.0
2021-03-31 14:53:00,58757.0,58768.5,58757.5,58768.5,815872.0
2021-03-31 14:54:00,58768.5,58768.5,58768.0,58768.5,1842009.0
2021-03-31 14:55:00,58768.5,58768.5,58750.0,58750.5,463015.0
2021-03-31 14:56:00,58750.5,58750.5,58750.0,58750.5,161031.0
2021-03-31 14:57:00,58750.5,58776.0,58750.0,58776.0,1213220.0
2021-03-31 14:58:00,58776.0,58787.0,58776.0,58786.5,381719.0
2021-03-31 14:59:00,58786.5,58787.0,58786.5,58787.0,244552.0
2021-03-31 15:00:00,58787.0,58787.0,58771.5,58772.0,2263265.0
2021-03-31 15:01:00,58772.0,58772.0,58771.5,58772.0,273462.0
2021-03-31 15:02:00,58772.0,58800.0,58771.5,58800.0,933568.0
2021-03-31 15:03:00,58800.0,58806.5,58800.0,58806.5,866215.0
2021-03-31 15:04:00,58806.5,58806.5,58806.0,58806.0,56651.0
2021-03-31 15:05:00,58806.0,58806.5,58806.0,58806.0,622492.0
2021-03-31 15:06:00,58806.0,58806.5,58806.0,58806.5,232082.0
2021-03-31 15:07:00,58806.5,58840.0,58806.5,58821.0,1033576.0
2021-03-31 15:08:00,58821.0,58821.0,58806.0,58806.5,824655.0
2021-03-31 15:09:00,58806.5,58806.5,58806.0,58806.5,6532.0
2021-03-31 15:10:00,58806.5,58806.5,58806.0,58806.5,210095.0
2021-03-31 15:11:00,58806.5,58806.5,58794.0,58794.5,274295.0
2021-03-31 15:12:00,58794.5,58795.0,58771.5,58771.5,616458.0
2021-03-31 15:13:00,58771.5,58780.5,58772.0,58780.5,1719738.0
2021-03-31 15:14:00,58780.5,58780.5,58780.0,58780.5,50399.0
2021-03-31 15:15:00,58780.5,58780.5,58770.0,58770.5,689716.0
2021-03-31 15:16:00,58770.5,58770.5,58756.5,58757.0,185988.0
2021-03-31 15:17:00,58757.0,58761.5,58756.5,58761.5,1745013.0
2021-03-31 15:18:00,58761.5,58761.5,58761.0,58761.5,726909.0
2021-03-31 15:19:00,58761.5,58787.5,58761.0,58787.5,1249168.0
2021-03-31 15:20:00,58787.5,58910.5,58787.5,58907.0,4440242.0
2021-03-31 15:21:00,58907.0,58958.0,58906.5,58958.0,1449848.0
2021-03-31 15:22:00,58958.0,58958.5,58951.0,58951.5,958092.0
2021-03-31 15:23:00,58951.5,58960.0,58951.0,58951.5,1299855.0
2021-03-31 15:24:00,58951.5,59051.0,58951.5,59051.0,3492947.0
2021-03-31 15:25:00,59051.0,59206.5,59050.5,59192.5,7975132.0
2021-03-31 15:26:00,59192.5,59278.5,59189.0,59208.0,8534597.0
2021-03-31 15:27:00,59208.0,59294.5,59208.0,59259.5,4031484.0
2021-03-31 15:28:00,59259.5,59420.0,59259.5,59420.0,12161813.0
2021-03-31 15:29:00,59420.0,59500.0,59420.0,59475.5,9001728.0
2021-03-31 15:30:00,59475.5,59745.5,59475.5,59648.5,21640087.0
2021-03-31 15:31:00,59648.5,59736.5,59629.0,59714.0,11328044.0
2021-03-31 15:32:00,59714.0,59800.0,59713.5,59724.0,10672700.0
2021-03-31 15:33:00,59724.0,59752.0,59650.0,59752.0,9388624.0
2021-03-31 15:34:00,59752.0,59848.5,59751.5,59791.0,8849603.0
